1.346396851538482764e+00,0.000000000000000000e+00,2.356194490192344837e+00,0.000000000000000000e+00
1.348836843723188350e+00,-8.105794794413330624e-04,2.342794311146632058e+00,-9.625044738479822132e-04
1.351239852023329524e+00,-1.601316474116689249e-03,2.329349055836925420e+00,-1.883856924618275332e-03
1.353606401791863423e+00,-2.372702637852135230e-03,2.315860370194117834e+00,-2.765593502098679692e-03
1.355937006082228447e+00,-3.125200375392674697e-03,2.302329772574149391e+00,-3.609131935575089420e-03
1.358232197590839352e+00,-3.859275134770284027e-03,2.288758765880557711e+00,-4.415875961997654808e-03
1.360492519771921094e+00,-4.575388226229467996e-03,2.275148815192229002e+00,-5.187194282613794352e-03
1.362718525568930250e+00,-5.273995826291420774e-03,2.261501344635933997e+00,-5.924417533148232558e-03
1.364910777920265161e+00,-5.955549191777946040e-03,2.247817737750185785e+00,-6.628838672163177292e-03
1.367069843245616978e+00,-6.620492712051698377e-03,2.234099337697838639e+00,-7.301712729189962017e-03
1.369196297715540078e+00,-7.269264447780750087e-03,2.220347440293404251e+00,-7.944250654412513685e-03
1.371290717121126157e+00,-7.902295437855198432e-03,2.206563306524405466e+00,-8.557630501778079254e-03
1.373353682423750888e+00,-8.520009952079061685e-03,2.192748155035528779e+00,-9.142990682032291899e-03
1.375385774810050643e+00,-9.122824049611424208e-03,2.178903162887197986e+00,-9.701430421898389958e-03
1.377387577526198337e+00,-9.711146282330220328e-03,2.165029466107542877e+00,-1.023401037515140992e-02
1.379359672363644762e+00,-1.028537682015244828e-02,2.151128161195601685e+00,-1.074175389989231316e-02
1.381302640586966168e+00,-1.084590767534595289e-02,2.137200304677990825e+00,-1.122564667540818309e-02
1.383217059220896328e+00,-1.139312205832860442e-02,2.123246916220418168e+00,-1.168663952753764591e-02
1.385103503627988397e+00,-1.192739483411647643e-02,2.109268976518237526e+00,-1.212564651634364180e-02
1.386962549174479697e+00,-1.244909283927691374e-02,2.095267426053848414e+00,-1.254354381724461301e-02
1.388794766386517221e+00,-1.295857414324020664e-02,2.081243169727542419e+00,-1.294117396163682772e-02
1.390600713508110653e+00,-1.345618701063694758e-02,2.067197084513660688e+00,-1.331935287730759941e-02
1.392380949258563927e+00,-1.394227168009775329e-02,2.053130006336127966e+00,-1.367885781949812127e-02
1.394136028508238923e+00,-1.441715979793734698e-02,2.039042734708497839e+00,-1.402043164633014552e-02
1.395866494646915701e+00,-1.488117430272520303e-02,2.024936045543200613e+00,-1.434479481940941631e-02
1.397572884993999009e+00,-1.533462947578609174e-02,2.010810681907101660e+00,-1.465263673849834421e-02
1.399255732744456360e+00,-1.577783095936406005e-02,1.996667350696468279e+00,-1.494461262477733872e-02
1.400915563206640124e+00,-1.621107609262640095e-02,1.982506730960656771e+00,-1.522135136792696596e-02
1.402552890401589591e+00,-1.663465450292297629e-02,1.968329482894436877e+00,-1.548346403038599987e-02
1.404168223401049964e+00,-1.704884700383193716e-02,1.954136231078627661e+00,-1.573152799761630763e-02
1.405762064700466718e+00,-1.745392572211430793e-02,1.939927568007084213e+00,-1.596609030483702937e-02
1.407334903643168378e+00,-1.785015723378147873e-02,1.925704081382746180e+00,-1.618769356431254067e-02
1.408887225197123394e+00,-1.823779832560398426e-02,1.911466317423147654e+00,-1.639684110900542502e-02
1.410419504889005804e+00,-1.861709844156457169e-02,1.897214802040442017e+00,-1.659401711162665147e-02
1.411932209924661175e+00,-1.898829953792177672e-02,1.882950038101407708e+00,-1.677968399206189107e-02
1.413425797996362032e+00,-1.935163733757417487e-02,1.868672513743854680e+00,-1.695429033458895410e-02
1.414900718336429941e+00,-1.970733989526623001e-02,1.854382693426467554e+00,-1.711826236230276285e-02
1.416357410965073838e+00,-2.005562841121604975e-02,1.840081023280567996e+00,-1.727200903183001221e-02
1.417796308462925259e+00,-2.039671716812498786e-02,1.825767927497735421e+00,-1.741591860893309390e-02
1.419217834553505808e+00,-2.073081395554108447e-02,1.811443813025487515e+00,-1.755036312884954500e-02
1.420622403388118071e+00,-2.105812038210927786e-02,1.797109072410231878e+00,-1.767570109819367741e-02
1.422010420463575509e+00,-2.137883184439957202e-02,1.782764081935639400e+00,-1.779227573000228060e-02
1.423382284195886305e+00,-2.169313725122153091e-02,1.768409197359232188e+00,-1.790041089636097704e-02
1.424738383705393518e+00,-2.200121983705385920e-02,1.754044761968721611e+00,-1.800041878373987228e-02
1.426079099483135826e+00,-2.230325714866520509e-02,1.739671105275313989e+00,-1.809259865410094495e-02
1.427404804009741568e+00,-2.259942112561176206e-02,1.725288542201821596e+00,-1.817723606801097125e-02
1.428715861604467063e+00,-2.288987829646824471e-02,1.710897374326203702e+00,-1.825460407078816419e-02
1.430012628232482097e+00,-2.317478998078160296e-02,1.696497891234240107e+00,-1.832496448294381255e-02
1.431295451784776018e+00,-2.345431241751457299e-02,1.682090370577250305e+00,-1.838856795187865378e-02
1.432564672434593511e+00,-2.372859685645909572e-02,1.667675077748360435e+00,-1.844565363539438924e-02
1.433820622390612254e+00,-2.399778980415277069e-02,1.653252267626429850e+00,-1.849645087106126934e-02
1.435063626071926501e+00,-2.426203315680880782e-02,1.638822184847665620e+00,-1.854117943152645484e-02
1.436294000294074058e+00,-2.452146429437386532e-02,1.624385063846084609e+00,-1.858004955784838333e-02
1.437512054439926024e+00,-2.477621617722460326e-02,1.609941128939214039e+00,-1.861326203628154222e-02
1.438718090383408699e+00,-2.502641763030864774e-02,1.595490595926724486e+00,-1.864100972802395367e-02
1.439912402680035397e+00,-2.527219339582834762e-02,1.581033671891384440e+00,-1.866347737227135387e-02
1.441095278710416538e+00,-2.551366410028198251e-02,1.566570554602447984e+00,-1.868084100632665459e-02
1.442266998722210536e+00,-2.575094663880873880e-02,1.552101434463388330e+00,-1.869326983238662337e-02
1.443427835952282967e+00,-2.598415425249200189e-02,1.537626494577496672e+00,-1.870092627449320907e-02
1.444578056743756278e+00,-2.621339663862070485e-02,1.523145911009084141e+00,-1.870396622360913363e-02
1.445717920662184408e+00,-2.643878007702785485e-02,1.508659853137132467e+00,-1.870253937161988483e-02
1.446847680474842690e+00,-2.666040740600113951e-02,1.494168483376684398e+00,-1.869678893689395369e-02
1.447967582130363029e+00,-2.687837799026464303e-02,1.479671956853891635e+00,-1.868685134529482483e-02
1.449077865218258765e+00,-2.709278817898403899e-02,1.465170423082151840e+00,-1.867285783712848216e-02
1.450178762936910504e+00,-2.730373124507494767e-02,1.450664025491772868e+00,-1.865493400834530857e-02
1.451270502205008084e+00,-2.751129746518726771e-02,1.436152901524313297e+00,-1.863319989524871156e-02
1.452353303770595350e+00,-2.771557420115362477e-02,1.421637182738725746e+00,-1.860777007060054195e-02
1.453427381543399344e+00,-2.791664620929132021e-02,1.407116997503322864e+00,-1.857875622698492921e-02
1.454492943108468106e+00,-2.811459559104389008e-02,1.392592469684482470e+00,-1.854626590959044044e-02
1.455550190228274809e+00,-2.830950174227047159e-02,1.378063717346203365e+00,-1.851040125946553858e-02
1.456599318609525850e+00,-2.850144151798296790e-02,1.363530853896117723e+00,-1.847126010997696480e-02
1.457640517968445959e+00,-2.869048930286972193e-02,1.348993988199120198e+00,-1.842893609028677451e-02
1.458673972033826649e+00,-2.887671709828775260e-02,1.334453224855358000e+00,-1.838351888649794943e-02
1.459699858068272071e+00,-2.906019476977140387e-02,1.319908665935088710e+00,-1.833509590049797744e-02
1.460718347507590886e+00,-2.924098990575729057e-02,1.305360409241660857e+00,-1.828375057787555782e-02
1.461729605913546060e+00,-2.941916790715204053e-02,1.290808548662389255e+00,-1.822956273893662146e-02
1.462733792908096575e+00,-2.959479207835511230e-02,1.276253174549072611e+00,-1.817260893814618208e-02
1.463731062186214293e+00,-2.976792368640764075e-02,1.261694373829106430e+00,-1.811296256508421881e-02
1.464721561416205242e+00,-2.993862204201584720e-02,1.247132230303686029e+00,-1.805069412682925450e-02
1.465705432015763643e+00,-3.010694460519463059e-02,1.232566825154915335e+00,-1.798587173291367816e-02
1.466682809532125820e+00,-3.027294694566318861e-02,1.217998236312089810e+00,-1.791856047471170749e-02
1.467653823472753416e+00,-3.043668282702564204e-02,1.203426538814826197e+00,-1.784882277105807186e-02
1.468618597259312208e+00,-3.059820425783589884e-02,1.188851804926341460e+00,-1.777671847181892459e-02
1.469577248187327934e+00,-3.075756153698026504e-02,1.174274104214817260e+00,-1.770230493063363469e-02
1.470529887172933092e+00,-3.091480335380433417e-02,1.159693503935383507e+00,-1.762563736466369463e-02
