1.481036536692331040e+00,0.000000000000000000e+00,2.591813939211579321e+00,0.000000000000000000e+00
1.484298119193217635e+00,-4.313241167225042943e-04,2.577841843619653961e+00,-6.996703886222381237e-04
1.487505640295399223e+00,-8.413363936657911914e-04,2.563820151702290051e+00,-1.351797943016010833e-03
1.490659549108092508e+00,-1.230743997071409883e-03,2.549751424486315532e+00,-1.958825151787330944e-03
1.493760335890500945e+00,-1.600225626516838884e-03,2.535638063360925454e+00,-2.523043842081403726e-03
1.496808543116285639e+00,-1.950460696493693880e-03,2.521482422593178008e+00,-3.046702038771579787e-03
1.499804758620887135e+00,-2.282120669497056213e-03,2.507286778975960306e+00,-3.531974706134247220e-03
1.502749615433890851e+00,-2.595868823330179081e-03,2.493053331077023316e+00,-3.980963018141889589e-03
1.505643780855210556e+00,-2.892356668461408195e-03,2.478784194479627168e+00,-4.395689145249433508e-03
1.508487963889217243e+00,-3.172224453443226507e-03,2.464481397049889999e+00,-4.778092067475207989e-03
1.511282895246946145e+00,-3.436099459948758518e-03,2.450146891311810737e+00,-5.130038617079555816e-03
1.514029336819244564e+00,-3.684595484657431520e-03,2.435782543327783323e+00,-5.453313187825053684e-03
1.516728073546170341e+00,-3.918311459897144515e-03,2.421390135085191631e+00,-5.749619689648715823e-03
1.519379910378191978e+00,-4.137831087361728763e-03,2.406971366450110672e+00,-6.020583371191432116e-03
1.521985670036107186e+00,-4.343722338031610029e-03,2.392527855433566497e+00,-6.267750996800768547e-03
1.524546184757530787e+00,-4.536536323371751986e-03,2.378061142579588783e+00,-6.492594876300947573e-03
1.527062305199474723e+00,-4.716808639060302358e-03,2.363572686808967926e+00,-6.696509088952195231e-03
1.529534894121863386e+00,-4.885058624924683464e-03,2.349063869339511612e+00,-6.880813120734686518e-03
1.531964805666329532e+00,-5.041786928357462443e-03,2.334536006506288341e+00,-7.046763756838152204e-03
1.534352909548648114e+00,-5.187478286360730842e-03,2.319990334507919805e+00,-7.195540914868109490e-03
1.536700076187547781e+00,-5.322600636441245439e-03,2.305428022290105794e+00,-7.328259806657305350e-03
1.539007166714785324e+00,-5.447604783026479582e-03,2.290850181326625101e+00,-7.445980217241430187e-03
1.541275050759179255e+00,-5.562924845349208509e-03,2.276257847582477734e+00,-7.549689371110655280e-03
1.543504588615143724e+00,-5.668978930010152954e-03,2.261652004208451139e+00,-7.640323630720479396e-03
